Date,MaxTemp,MinTemp,Rainfall,Latitude,Longitude,LocationName,Month,Week,Season,Monsoon,RollingRain7,RollingRain30,RollingTemp7,RollingTemp30
2024-01-16,28.3,15.7,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.25,27.64,27.57
2024-01-17,28.4,15.9,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.25,28.13,27.63
2024-01-18,28.9,16.6,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.25,28.29,27.69
2024-01-19,29.4,17.5,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.25,28.59,27.77
2024-01-20,29.2,16.6,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.25,28.69,27.8
2024-01-21,29.2,17.0,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.25,28.8,27.82
2024-01-22,29.2,17.0,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.25,28.94,27.85
2024-01-23,29.1,17.0,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.25,29.06,27.86
2024-01-24,29.7,17.3,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.25,29.24,27.9
2024-01-25,28.6,17.6,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.25,29.2,27.92
2024-01-26,28.3,16.9,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.25,29.04,27.92
2024-01-27,28.4,16.2,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.25,28.93,27.93
2024-01-28,28.4,16.0,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.25,28.81,27.95
2024-01-29,28.2,16.7,0.0,12.97,77.59,Bengaluru,1,5,Winter,0,0.0,0.25,28.67,27.96
2024-01-30,29.2,15.1,0.0,12.97,77.59,Bengaluru,1,5,Winter,0,0.0,0.25,28.69,28.01
2024-01-31,29.6,16.8,0.0,12.97,77.59,Bengaluru,1,5,Winter,0,0.0,0.25,28.67,28.05
2024-02-01,30.0,18.4,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.0,0.25,28.87,28.13
2024-02-02,30.6,18.9,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.0,0.25,29.2,28.23
2024-02-03,30.4,19.4,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.0,0.16,29.49,28.4
2024-02-04,29.7,17.9,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.0,0.15,29.67,28.49
2024-02-05,30.6,16.7,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.11,30.01,28.55
2024-02-06,32.2,15.8,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.11,30.44,28.7
2024-02-07,32.6,16.8,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.03,30.87,29.0
2024-02-08,32.9,17.0,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.0,31.29,29.21
2024-02-09,32.3,17.1,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.0,31.53,29.45
2024-02-10,30.8,17.1,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.0,31.59,29.55
2024-02-11,30.5,17.4,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.0,31.7,29.66
2024-02-12,30.8,15.8,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.0,31.73,29.74
2024-02-13,30.7,16.4,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.0,31.51,29.81
2024-02-14,30.7,17.9,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.0,31.24,29.9
2024-02-15,30.8,17.0,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.0,30.94,29.98
2024-02-16,29.8,16.7,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.0,30.59,30.03
2024-02-17,31.3,17.1,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.0,30.66,30.11
2024-02-18,32.1,17.6,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.0,30.89,30.2
2024-02-19,31.0,17.3,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.0,30.91,30.26
2024-02-20,31.6,18.8,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.0,31.04,30.34
2024-02-21,32.1,19.7,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.0,31.24,30.43
2024-02-22,32.4,19.4,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.0,31.47,30.54
2024-02-23,32.7,18.5,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.0,31.89,30.64
2024-02-24,31.8,19.5,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.0,31.96,30.75
2024-02-25,32.1,20.2,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.0,31.96,30.88
2024-02-26,31.2,17.8,0.0,12.97,77.59,Bengaluru,2,9,Winter,0,0.0,0.0,31.99,30.97
2024-02-27,31.1,18.0,0.0,12.97,77.59,Bengaluru,2,9,Winter,0,0.0,0.0,31.91,31.06
2024-02-28,32.6,17.2,0.0,12.97,77.59,Bengaluru,2,9,Winter,0,0.0,0.0,31.99,31.21
2024-02-29,32.2,16.4,0.0,12.97,77.59,Bengaluru,2,9,Winter,0,0.0,0.0,31.96,31.31
2024-03-01,32.4,16.7,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,31.91,31.4
2024-03-02,32.5,17.6,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,32.01,31.48
2024-03-03,32.7,18.4,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,32.1,31.55
2024-03-04,34.4,18.9,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,32.56,31.69
2024-03-05,34.3,18.9,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,33.01,31.84
2024-03-06,34.5,20.0,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,33.29,31.97
2024-03-07,34.5,19.9,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,33.61,32.05
2024-03-08,33.6,20.8,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,33.79,32.08
2024-03-09,33.4,20.5,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,33.91,32.1
2024-03-10,33.3,22.3,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,34.0,32.13
2024-03-11,33.9,20.8,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,33.93,32.23
2024-03-12,34.2,20.3,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,33.91,32.36
2024-03-13,34.6,21.7,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,33.93,32.48
2024-03-14,34.1,21.7,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,33.87,32.6
2024-03-15,34.8,21.8,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,34.04,32.73
2024-03-16,35.5,22.6,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,34.34,32.89
2024-03-17,34.6,20.6,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,34.53,33.05
2024-03-18,34.8,20.0,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,0.0,0.0,34.66,33.17
2024-03-19,34.4,20.8,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,0.0,0.0,34.69,33.24
2024-03-20,35.2,20.2,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,0.0,0.0,34.77,33.38
2024-03-21,32.7,20.0,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,0.0,0.0,34.57,33.42
2024-03-22,34.1,20.0,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,0.0,0.0,34.47,33.49
2024-03-23,34.6,19.4,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,0.0,0.0,34.34,33.56
2024-03-24,35.0,19.7,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,0.0,0.0,34.4,33.64
2024-03-25,35.5,19.3,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.0,0.0,34.5,33.76
2024-03-26,35.5,19.9,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.0,0.0,34.66,33.87
2024-03-27,35.0,18.9,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.0,0.0,34.63,34.0
2024-03-28,35.3,19.8,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.0,0.0,35.0,34.14
2024-03-29,36.0,21.3,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.0,0.0,35.27,34.25
2024-03-30,35.7,20.7,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.0,0.0,35.43,34.37
2024-03-31,35.5,20.2,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.0,0.0,35.5,34.47
2024-04-01,36.1,20.4,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.0,0.0,35.59,34.59
2024-04-02,36.8,22.7,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.0,0.0,35.77,34.73
2024-04-03,36.7,21.7,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.0,0.0,36.01,34.81
2024-04-04,36.5,22.0,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.0,0.0,36.19,34.88
2024-04-05,37.5,22.3,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.0,0.0,36.4,34.98
2024-04-06,37.4,21.4,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.0,0.0,36.64,35.08
2024-04-07,37.1,22.4,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.0,0.0,36.87,35.19
2024-04-08,37.0,21.6,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,0.0,37.0,35.31
2024-04-09,35.4,21.5,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,0.0,36.8,35.38
2024-04-10,35.6,20.7,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,0.0,36.64,35.44
2024-04-11,35.7,20.6,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,0.0,36.53,35.49
2024-04-12,34.7,21.9,0.1,12.97,77.59,Bengaluru,4,15,Summer,0,0.01,0.0,36.13,35.49
2024-04-13,35.0,21.4,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.01,0.0,35.79,35.52
2024-04-14,35.3,20.7,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.01,0.0,35.53,35.54
2024-04-15,36.0,20.7,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.01,0.0,35.39,35.56
2024-04-16,36.3,19.9,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.01,0.0,35.51,35.61
2024-04-17,37.6,22.7,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.01,0.0,35.8,35.71
2024-04-18,37.8,22.9,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.01,0.0,36.1,35.82
2024-04-19,38.1,24.1,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.0,36.59,35.92
2024-04-20,37.2,23.8,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.0,36.9,36.07
2024-04-21,37.1,22.9,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.0,37.16,36.17
2024-04-22,37.7,23.1,0.0,12.97,77.59,Bengaluru,4,17,Summer,0,0.0,0.0,37.4,36.27
2024-04-23,37.3,22.2,0.0,12.97,77.59,Bengaluru,4,17,Summer,0,0.0,0.0,37.54,36.35
2024-04-24,36.9,22.0,0.0,12.97,77.59,Bengaluru,4,17,Summer,0,0.0,0.0,37.44,36.39
2024-04-25,37.5,22.6,0.0,12.97,77.59,Bengaluru,4,17,Summer,0,0.0,0.0,37.4,36.46
2024-04-26,37.2,22.6,0.0,12.97,77.59,Bengaluru,4,17,Summer,0,0.0,0.0,37.27,36.53
2024-04-27,37.7,21.4,0.0,12.97,77.59,Bengaluru,4,17,Summer,0,0.0,0.0,37.34,36.61
2024-04-28,38.6,22.3,0.0,12.97,77.59,Bengaluru,4,17,Summer,0,0.0,0.0,37.56,36.7
2024-04-29,38.0,24.0,0.0,12.97,77.59,Bengaluru,4,18,Summer,0,0.0,0.0,37.6,36.78
2024-04-30,38.6,23.7,0.0,12.97,77.59,Bengaluru,4,18,Summer,0,0.0,0.0,37.79,36.88
2024-05-01,39.5,23.2,0.0,12.97,77.59,Bengaluru,5,18,Summer,0,0.0,0.0,38.16,36.99
2024-05-02,37.9,24.7,0.6,12.97,77.59,Bengaluru,5,18,Summer,0,0.09,0.02,38.21,37.03
2024-05-03,37.5,24.7,0.2,12.97,77.59,Bengaluru,5,18,Summer,0,0.11,0.03,38.26,37.06
2024-05-04,37.9,23.2,0.1,12.97,77.59,Bengaluru,5,18,Summer,0,0.13,0.03,38.29,37.1
2024-05-05,37.7,23.2,0.0,12.97,77.59,Bengaluru,5,18,Summer,0,0.13,0.03,38.16,37.11
2024-05-06,39.3,23.3,0.0,12.97,77.59,Bengaluru,5,19,Summer,0,0.13,0.03,38.34,37.17
2024-05-07,35.9,23.6,0.1,12.97,77.59,Bengaluru,5,19,Summer,0,0.14,0.04,37.96,37.13
2024-05-08,34.0,21.5,6.2,12.97,77.59,Bengaluru,5,19,Summer,0,1.03,0.24,37.17,37.03
2024-05-09,32.8,22.6,4.5,12.97,77.59,Bengaluru,5,19,Summer,0,1.59,0.39,36.44,36.95
2024-05-10,33.0,22.4,6.0,12.97,77.59,Bengaluru,5,19,Summer,0,2.41,0.59,35.8,36.86
2024-05-11,34.0,21.7,0.0,12.97,77.59,Bengaluru,5,19,Summer,0,2.4,0.59,35.24,36.8
2024-05-12,31.8,22.0,5.8,12.97,77.59,Bengaluru,5,19,Summer,0,3.23,0.78,34.4,36.71
2024-05-13,32.7,20.8,4.9,12.97,77.59,Bengaluru,5,20,Summer,0,3.93,0.95,33.46,36.63
2024-05-14,29.2,21.6,16.2,12.97,77.59,Bengaluru,5,20,Summer,0,6.23,1.49,32.5,36.43
2024-05-15,32.2,21.2,1.0,12.97,77.59,Bengaluru,5,20,Summer,0,5.49,1.52,32.24,36.3
2024-05-16,27.2,21.3,2.8,12.97,77.59,Bengaluru,5,20,Summer,0,5.24,1.61,31.44,36.0
2024-05-17,29.3,20.9,15.0,12.97,77.59,Bengaluru,5,20,Summer,0,6.53,2.11,30.91,35.72
2024-05-18,29.3,21.1,19.5,12.97,77.59,Bengaluru,5,20,Summer,0,9.31,2.76,30.24,35.44
2024-05-19,29.3,21.5,9.1,12.97,77.59,Bengaluru,5,20,Summer,0,9.79,3.07,29.89,35.14
2024-05-20,27.6,21.1,25.2,12.97,77.59,Bengaluru,5,21,Summer,0,12.69,3.91,29.16,34.82
2024-05-21,29.8,21.4,10.5,12.97,77.59,Bengaluru,5,21,Summer,0,11.87,4.26,29.24,34.58
2024-05-22,29.8,21.2,12.9,12.97,77.59,Bengaluru,5,21,Summer,0,13.57,4.69,28.9,34.32
2024-05-23,31.5,20.5,0.7,12.97,77.59,Bengaluru,5,21,Summer,0,13.27,4.71,29.51,34.12
2024-05-24,29.8,21.8,3.5,12.97,77.59,Bengaluru,5,21,Summer,0,11.63,4.83,29.59,33.89
2024-05-25,29.7,22.0,0.5,12.97,77.59,Bengaluru,5,21,Summer,0,8.91,4.84,29.64,33.63
2024-05-26,29.2,21.7,2.4,12.97,77.59,Bengaluru,5,21,Summer,0,7.96,4.92,29.63,33.36
2024-05-27,30.6,20.7,0.0,12.97,77.59,Bengaluru,5,22,Summer,0,4.36,4.92,30.06,33.12
2024-05-28,32.2,21.4,0.0,12.97,77.59,Bengaluru,5,22,Summer,0,2.86,4.92,30.4,32.91
2024-05-29,32.1,20.5,0.2,12.97,77.59,Bengaluru,5,22,Summer,0,1.04,4.93,30.73,32.71
2024-05-30,32.2,21.4,2.4,12.97,77.59,Bengaluru,5,22,Summer,0,1.29,5.01,30.83,32.5
2024-05-31,32.2,21.6,1.2,12.97,77.59,Bengaluru,5,22,Summer,0,0.96,5.05,31.17,32.26
2024-06-01,32.2,22.4,28.0,12.97,77.59,Bengaluru,6,22,Monsoon,1,4.89,5.96,31.53,32.07
2024-06-02,30.9,22.5,10.3,12.97,77.59,Bengaluru,6,22,Monsoon,1,6.01,6.3,31.77,31.85
2024-06-03,28.4,22.1,0.6,12.97,77.59,Bengaluru,6,23,Monsoon,1,6.1,6.32,31.46,31.53
2024-06-04,29.4,21.3,7.1,12.97,77.59,Bengaluru,6,23,Monsoon,1,7.11,6.55,31.06,31.25
2024-06-05,27.6,20.9,20.8,12.97,77.59,Bengaluru,6,23,Monsoon,1,10.06,7.25,30.41,30.86
2024-06-06,28.1,21.5,8.4,12.97,77.59,Bengaluru,6,23,Monsoon,1,10.91,7.52,29.83,30.6
2024-06-07,27.1,21.3,7.2,12.97,77.59,Bengaluru,6,23,Monsoon,1,11.77,7.56,29.1,30.37
2024-06-08,28.8,20.7,1.9,12.97,77.59,Bengaluru,6,23,Monsoon,1,8.04,7.47,28.61,30.24
2024-06-09,27.1,20.5,3.3,12.97,77.59,Bengaluru,6,23,Monsoon,1,7.04,7.38,28.07,30.04
2024-06-10,27.6,20.6,2.2,12.97,77.59,Bengaluru,6,24,Monsoon,1,7.27,7.45,27.96,29.83
2024-06-11,28.8,21.1,0.6,12.97,77.59,Bengaluru,6,24,Monsoon,1,6.34,7.28,27.87,29.73
2024-06-12,27.7,20.7,6.9,12.97,77.59,Bengaluru,6,24,Monsoon,1,4.36,7.35,27.89,29.56
2024-06-13,28.7,20.0,3.1,12.97,77.59,Bengaluru,6,24,Monsoon,1,3.6,6.91,27.97,29.55
2024-06-14,28.6,20.3,0.0,12.97,77.59,Bengaluru,6,24,Monsoon,1,2.57,6.88,28.19,29.43
2024-06-15,29.9,19.4,0.0,12.97,77.59,Bengaluru,6,24,Monsoon,1,2.3,6.78,28.34,29.52
2024-06-16,29.3,19.6,1.0,12.97,77.59,Bengaluru,6,24,Monsoon,1,1.97,6.32,28.66,29.52
2024-06-17,29.8,20.3,0.6,12.97,77.59,Bengaluru,6,25,Monsoon,1,1.74,5.69,28.97,29.53
2024-06-18,29.2,20.3,4.4,12.97,77.59,Bengaluru,6,25,Monsoon,1,2.29,5.53,29.03,29.53
2024-06-19,29.2,20.2,5.4,12.97,77.59,Bengaluru,6,25,Monsoon,1,2.07,4.87,29.24,29.58
2024-06-20,28.3,20.4,0.6,12.97,77.59,Bengaluru,6,25,Monsoon,1,1.71,4.54,29.19,29.53
2024-06-21,28.8,19.7,3.3,12.97,77.59,Bengaluru,6,25,Monsoon,1,2.19,4.22,29.21,29.5
2024-06-22,28.0,20.1,1.9,12.97,77.59,Bengaluru,6,25,Monsoon,1,2.46,4.26,28.94,29.38
2024-06-23,28.3,20.2,1.6,12.97,77.59,Bengaluru,6,25,Monsoon,1,2.54,4.2,28.8,29.33
2024-06-24,29.8,20.5,4.1,12.97,77.59,Bengaluru,6,26,Monsoon,1,3.04,4.32,28.8,29.34
2024-06-25,27.4,20.8,1.6,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.64,4.29,28.54,29.28
2024-06-26,28.0,20.8,2.2,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.19,4.36,28.37,29.19
2024-06-27,25.7,21.0,6.1,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.97,4.57,28.0,28.97
2024-06-28,29.1,20.1,0.8,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.61,4.59,28.04,28.87
2024-06-29,29.8,19.8,1.0,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.49,4.54,28.3,28.79
2024-06-30,28.4,20.2,1.4,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.46,4.55,28.31,28.67
2024-07-01,27.6,20.5,9.0,12.97,77.59,Bengaluru,7,27,Monsoon,1,3.16,3.91,28.0,28.51
2024-07-02,29.4,20.1,0.1,12.97,77.59,Bengaluru,7,27,Monsoon,1,2.94,3.57,28.29,28.46
2024-07-03,29.3,20.0,10.4,12.97,77.59,Bengaluru,7,27,Monsoon,1,4.11,3.9,28.47,28.49
2024-07-04,26.8,20.0,3.8,12.97,77.59,Bengaluru,7,27,Monsoon,1,3.79,3.79,28.63,28.41
2024-07-05,29.8,20.2,6.9,12.97,77.59,Bengaluru,7,27,Monsoon,1,4.66,3.33,28.73,28.48
2024-07-06,26.6,20.0,5.9,12.97,77.59,Bengaluru,7,27,Monsoon,1,5.36,3.24,28.27,28.43
2024-07-07,28.7,20.1,1.0,12.97,77.59,Bengaluru,7,27,Monsoon,1,5.3,3.04,28.31,28.48
2024-07-08,27.9,20.4,5.6,12.97,77.59,Bengaluru,7,28,Monsoon,1,4.81,3.16,28.36,28.45
2024-07-09,28.7,19.7,2.9,12.97,77.59,Bengaluru,7,28,Monsoon,1,5.21,3.15,28.26,28.51
2024-07-10,29.3,19.4,1.5,12.97,77.59,Bengaluru,7,28,Monsoon,1,3.94,3.12,28.26,28.56
2024-07-11,26.9,20.2,3.7,12.97,77.59,Bengaluru,7,28,Monsoon,1,3.93,3.23,28.27,28.5
2024-07-12,29.2,19.7,17.4,12.97,77.59,Bengaluru,7,28,Monsoon,1,5.43,3.58,28.19,28.55
2024-07-13,25.8,20.5,1.2,12.97,77.59,Bengaluru,7,28,Monsoon,1,4.76,3.51,28.07,28.45
2024-07-14,26.5,20.6,1.5,12.97,77.59,Bengaluru,7,28,Monsoon,1,4.83,3.56,27.76,28.38
2024-07-15,26.4,20.3,16.8,12.97,77.59,Bengaluru,7,29,Monsoon,1,6.43,4.12,27.54,28.27
2024-07-16,24.4,20.3,16.2,12.97,77.59,Bengaluru,7,29,Monsoon,1,8.33,4.63,26.93,28.1
2024-07-17,25.8,20.0,5.2,12.97,77.59,Bengaluru,7,29,Monsoon,1,8.86,4.78,26.43,27.97
2024-07-18,26.0,20.5,9.3,12.97,77.59,Bengaluru,7,29,Monsoon,1,9.66,4.95,26.3,27.86
2024-07-19,22.3,20.2,14.5,12.97,77.59,Bengaluru,7,29,Monsoon,1,9.24,5.25,25.31,27.63
2024-07-20,25.2,19.8,2.8,12.97,77.59,Bengaluru,7,29,Monsoon,1,9.47,5.32,25.23,27.53
2024-07-21,27.2,20.5,1.1,12.97,77.59,Bengaluru,7,29,Monsoon,1,9.41,5.25,25.33,27.48
2024-07-22,27.7,20.5,1.4,12.97,77.59,Bengaluru,7,30,Monsoon,1,7.21,5.23,25.51,27.47
2024-07-23,27.2,20.9,2.2,12.97,77.59,Bengaluru,7,30,Monsoon,1,5.21,5.25,25.91,27.43
2024-07-24,27.2,20.6,1.5,12.97,77.59,Bengaluru,7,30,Monsoon,1,4.69,5.17,26.11,27.34
2024-07-25,26.9,20.6,2.3,12.97,77.59,Bengaluru,7,30,Monsoon,1,3.69,5.19,26.24,27.33
2024-07-26,26.8,21.0,2.2,12.97,77.59,Bengaluru,7,30,Monsoon,1,1.93,5.19,26.89,27.29
2024-07-27,27.4,20.8,0.6,12.97,77.59,Bengaluru,7,30,Monsoon,1,1.61,5.01,27.2,27.34
2024-07-28,27.3,20.3,0.2,12.97,77.59,Bengaluru,7,30,Monsoon,1,1.49,4.99,27.21,27.28
2024-07-29,28.4,20.6,3.7,12.97,77.59,Bengaluru,7,31,Monsoon,1,1.81,5.08,27.31,27.24
2024-07-30,22.8,20.3,11.7,12.97,77.59,Bengaluru,7,31,Monsoon,1,3.17,5.42,26.69,27.05
2024-07-31,26.3,20.1,10.6,12.97,77.59,Bengaluru,7,31,Monsoon,1,4.47,5.47,26.56,27.01
2024-08-01,27.9,20.3,3.4,12.97,77.59,Bengaluru,8,31,Monsoon,1,4.63,5.58,26.7,26.96
2024-08-02,26.8,20.3,4.3,12.97,77.59,Bengaluru,8,31,Monsoon,1,4.93,5.38,26.7,26.87
2024-08-03,27.4,19.5,7.6,12.97,77.59,Bengaluru,8,31,Monsoon,1,5.93,5.51,26.7,26.89
2024-08-04,28.2,19.8,2.0,12.97,77.59,Bengaluru,8,31,Monsoon,1,6.19,5.34,26.83,26.84
2024-08-05,27.7,19.1,1.2,12.97,77.59,Bengaluru,8,32,Monsoon,1,5.83,5.19,26.73,26.88
2024-08-06,25.4,20.1,8.6,12.97,77.59,Bengaluru,8,32,Monsoon,1,5.39,5.44,27.1,26.77
2024-08-07,25.0,20.3,5.2,12.97,77.59,Bengaluru,8,32,Monsoon,1,4.61,5.43,26.91,26.67
2024-08-08,27.1,19.5,16.1,12.97,77.59,Bengaluru,8,32,Monsoon,1,6.43,5.87,26.8,26.62
2024-08-09,28.0,19.7,12.4,12.97,77.59,Bengaluru,8,32,Monsoon,1,7.59,6.23,26.97,26.57
2024-08-10,26.6,20.3,19.2,12.97,77.59,Bengaluru,8,32,Monsoon,1,9.24,6.75,26.86,26.56
2024-08-11,27.9,20.2,3.0,12.97,77.59,Bengaluru,8,32,Monsoon,1,9.39,6.27,26.81,26.52
2024-08-12,28.9,20.3,2.4,12.97,77.59,Bengaluru,8,33,Monsoon,1,9.56,6.31,26.99,26.62
2024-08-13,28.7,20.3,12.7,12.97,77.59,Bengaluru,8,33,Monsoon,1,10.14,6.68,27.46,26.7
2024-08-14,28.5,20.3,1.5,12.97,77.59,Bengaluru,8,33,Monsoon,1,9.61,6.17,27.96,26.77
2024-08-15,28.8,21.7,2.0,12.97,77.59,Bengaluru,8,33,Monsoon,1,7.6,5.7,28.2,26.91
2024-08-16,28.7,20.5,13.3,12.97,77.59,Bengaluru,8,33,Monsoon,1,7.73,5.97,28.3,27.01
2024-08-17,28.9,19.5,3.7,12.97,77.59,Bengaluru,8,33,Monsoon,1,5.51,5.78,28.63,27.11
2024-08-18,29.0,19.2,0.1,12.97,77.59,Bengaluru,8,33,Monsoon,1,5.1,5.3,28.79,27.33
2024-08-19,28.0,20.7,17.4,12.97,77.59,Bengaluru,8,34,Monsoon,1,7.24,5.79,28.66,27.42
2024-08-20,28.7,19.9,19.7,12.97,77.59,Bengaluru,8,34,Monsoon,1,8.24,6.41,28.66,27.47
2024-08-21,27.4,20.6,1.2,12.97,77.59,Bengaluru,8,34,Monsoon,1,8.2,6.4,28.5,27.46
2024-08-22,27.4,19.6,0.4,12.97,77.59,Bengaluru,8,34,Monsoon,1,7.97,6.34,28.3,27.47
2024-08-23,27.4,19.1,0.1,12.97,77.59,Bengaluru,8,34,Monsoon,1,6.09,6.29,28.11,27.48
2024-08-24,27.3,19.6,3.8,12.97,77.59,Bengaluru,8,34,Monsoon,1,6.1,6.34,27.89,27.49
2024-08-25,27.1,19.8,0.9,12.97,77.59,Bengaluru,8,34,Monsoon,1,6.21,6.3,27.61,27.5
2024-08-26,28.2,19.4,1.2,12.97,77.59,Bengaluru,8,35,Monsoon,1,3.9,6.32,27.64,27.53
2024-08-27,26.7,19.8,1.7,12.97,77.59,Bengaluru,8,35,Monsoon,1,1.33,6.37,27.36,27.51
2024-08-28,26.7,19.7,1.4,12.97,77.59,Bengaluru,8,35,Monsoon,1,1.36,6.29,27.26,27.45
2024-08-29,27.2,19.4,9.4,12.97,77.59,Bengaluru,8,35,Monsoon,1,2.64,6.22,27.23,27.6
2024-08-30,25.9,19.8,3.9,12.97,77.59,Bengaluru,8,35,Monsoon,1,3.19,5.99,27.01,27.58
